"일련번호","시장/마트 번호","시장/마트 이름","품목 번호","품목 이름","실판매규격","가격(원)","년도-월","비고","시장유형 구분(시장/마트) 코드","시장유형 구분(시장/마트) 이름","자치구 코드","자치구 이름","점검일자"
"1622017","223","홈플러스 목동점","312","애호박","1개","1245","2020-12","국내산","002","대형마트","470000","양천구","2020-12-21"
"1626244","1","통인시장","260","조기(냉동,수입산)","1마리","4000","2020-12","수입,부세","001","전통시장","110000","종로구","2020-12-21"
"1622016","223","홈플러스 목동점","22","오이","1개","798","2020-12","국내산","002","대형마트","470000","양천구","2020-12-21"
"1626245","1","통인시장","152","명태(러시아,냉동)","1마리","3500","2020-12","수입 러시아 냉동","001","전통시장","110000","종로구","2020-12-21"
"1622015","223","홈플러스 목동점","23","상추","100g","695","2020-12","국내산(논산)","002","대형마트","470000","양천구","2020-12-21"
"1629976","1","통인시장","266","고등어(생물,국산)","1마리","5000","2020-12","국내산,생물","001","전통시장","110000","종로구","2020-12-21"
"1622014","223","홈플러스 목동점","24","양파","한망(1.5kg)","4290","2020-12","국내산","002","대형마트","470000","양천구","2020-12-21"
"1629975","1","통인시장","254","오징어(생물,국산)","1마리","6000","2020-12","국내산,동해안","001","전통시장","110000","종로구","2020-12-21"
"1622013","223","홈플러스 목동점","25","무","1개(1.7kg)","1990","2020-12","국내산","002","대형마트","470000","양천구","2020-12-21"
"1629974","1","통인시장","152","명태(러시아,냉동)","1마리","4000","2020-12","러시아 ,동태","001","전통시장","110000","종로구","2020-12-21"
"1622012","223","홈플러스 목동점","26","배추","한포기(2.3kg)","2990","2020-12","국내산(해남)","002","대형마트","470000","양천구","2020-12-21"
"1629973","1","통인시장","260","조기(냉동,수입산)","1마리","6000","2020-12","중국산,부세조기","001","전통시장","110000","종로구","2020-12-21"
"1628674","223","홈플러스 목동점","278","쇠고기","100g","5700","2020-12","국내산(음성농협)","002","대형마트","470000","양천구","2020-12-21"
"1629972","1","통인시장","320","달걀(30개)","30개(1800g)","5000","2020-12","국내산,특란","001","전통시장","110000","종로구","2020-12-21"
"1622011","223","홈플러스 목동점","27","배","1개(620d)","3437","2020-12","국내산(나주)신고배","002","대형마트","470000","양천구","2020-12-21"
"1629971","1","통인시장","171","달걀(10개)","10개(600g)","2000","2020-12","국내산,특란","001","전통시장","110000","종로구","2020-12-21"
"1631161","222","홈플러스 독산점","58","쇠고기(한우,불고기)","1등급(600g)","32400","2020-12","농협안심한우","002","대형마트","545000","금천구","2020-12-21"
"1621163","1","통인시장","310","상추(100g)","400g","2000","2020-12","국내산,적상추","001","전통시장","110000","종로구","2020-12-21"
"1624055","222","홈플러스 독산점","305","사과(부사, 300g)","1개","2590","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1624567","1","통인시장","274","무(세척무, 중)","1개","2000","2020-12","국내산,강원도","001","전통시장","110000","종로구","2020-12-21"
"1624069","222","홈플러스 독산점","264","명태(냉동,수입산)","1마리(45cm)","2990","2020-12","러시아","002","대형마트","545000","금천구","2020-12-21"
"1624568","1","통인시장","309","양파(1.5kg망)","1kg","2000","2020-12","국내산,무안","001","전통시장","110000","종로구","2020-12-21"
"1622703","222","홈플러스 독산점","320","달걀(30개)","30개","5990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1624569","1","통인시장","310","상추(100g)","400g","3000","2020-12","국내산,적상추","001","전통시장","110000","종로구","2020-12-21"
"1624059","222","홈플러스 독산점","309","양파(1.5kg망)","1개","2990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1624570","1","통인시장","22","오이","1개","800","2020-12","국내산,백오이","001","전통시장","110000","종로구","2020-12-21"
"1622698","222","홈플러스 독산점","119","호박(인큐베이터)","1개","1290","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1624571","1","통인시장","119","호박(인큐베이터)","1개","1200","2020-12","국내산,애호박","001","전통시장","110000","종로구","2020-12-21"
"1624060","222","홈플러스 독산점","310","상추(100g)","1개","1390","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629960","1","통인시장","305","사과(부사, 300g)","1개","2500","2020-12","국내산,부사","001","전통시장","110000","종로구","2020-12-21"
"1625724","222","홈플러스 독산점","307","배추(2.5~3kg)","1개","7480","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629970","1","통인시장","283","닭고기(육계)","1마리(1200g)","6000","2020-12","국내산,하림","001","전통시장","110000","종로구","2020-12-21"
"1625723","222","홈플러스 독산점","306","배(신고, 600g)","1개","3180","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629969","1","통인시장","99","돼지고기(생삼겹살)","600g","16000","2020-12","국내산,이천","001","전통시장","110000","종로구","2020-12-21"
"1625722","222","홈플러스 독산점","305","사과(부사, 300g)","1개","2590","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629968","1","통인시장","58","쇠고기(한우,불고기)","600g2등급","23000","2020-12","국내산,홍성","001","전통시장","110000","종로구","2020-12-21"
"1631157","222","홈플러스 독산점","309","양파(1.5kg망)","1개","2990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629967","1","통인시장","119","호박(인큐베이터)","1개","1500","2020-12","국내산,인큐애호박","001","전통시장","110000","종로구","2020-12-21"
"1631162","222","홈플러스 독산점","202","돼지고기(생삼겹살)","1등급(600g)","11940","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629965","1","통인시장","310","상추(100g)","400g","3000","2020-12","국내산,적상추","001","전통시장","110000","종로구","2020-12-21"
"1631163","222","홈플러스 독산점","283","닭고기(육계)","1마리(1kg)","7990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629964","1","통인시장","309","양파(1.5kg망)","1kg","2000","2020-12","국내산,무안","001","전통시장","110000","종로구","2020-12-21"
"1624061","222","홈플러스 독산점","311","오이(다다기)","1개","930","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629963","1","통인시장","274","무(세척무, 중)","1개","2000","2020-12","국내산","001","전통시장","110000","종로구","2020-12-21"
"1631164","222","홈플러스 독산점","171","달걀(10개)","10개","1990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629962","1","통인시장","175","배추(중간)","1포기(2,5kg)","4000","2020-12","국내산,강원도","001","전통시장","110000","종로구","2020-12-21"
"1631165","222","홈플러스 독산점","320","달걀(30개)","30개","5990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629961","1","통인시장","306","배(신고, 600g)","1개","4000","2020-12","국내산,신고배","001","전통시장","110000","종로구","2020-12-21"
"1631166","222","홈플러스 독산점","136","조기(국산,생물)","1마리(25cm)","1790","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626246","1","통인시장","254","오징어(생물,국산)","1마리","6000","2020-12","국내산,동해안","001","전통시장","110000","종로구","2020-12-21"
"1624062","222","홈플러스 독산점","119","호박(인큐베이터)","1개","1290","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1624572","1","통인시장","58","쇠고기(한우,불고기)","600g2등급","23000","2020-12","국내산,홍성","001","전통시장","110000","종로구","2020-12-21"
"1625736","222","홈플러스 독산점","264","명태(냉동,수입산)","1마리(45cm)","2990","2020-12","러시아","002","대형마트","545000","금천구","2020-12-21"
"1627884","1","통인시장","305","사과(부사, 300g)","1개","2500","2020-12","국내산,부사","001","전통시장","110000","종로구","2020-12-21"
"1622702","222","홈플러스 독산점","171","달걀(10개)","10개","1990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626247","1","통인시장","266","고등어(생물,국산)","1마리","5000","2020-12","국내산,생물","001","전통시장","110000","종로구","2020-12-21"
"1624063","222","홈플러스 독산점","58","쇠고기(한우,불고기)","1등급(600g)","32400","2020-12","농협안심한우","002","대형마트","545000","금천구","2020-12-21"
"1627885","1","통인시장","306","배(신고, 600g)","1개","4000","2020-12","국내산,신고배","001","전통시장","110000","종로구","2020-12-21"
"1631154","222","홈플러스 독산점","306","배(신고, 600g)","1개","3180","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1627886","1","통인시장","175","배추(중간)","1포기(2,5kg)","4000","2020-12","국내산,강원도","001","전통시장","110000","종로구","2020-12-21"
"1624064","222","홈플러스 독산점","202","돼지고기(생삼겹살)","1등급(600g)","11940","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1627887","1","통인시장","274","무(세척무, 중)","1개","2000","2020-12","국내산,강원도","001","전통시장","110000","종로구","2020-12-21"
"1625737","222","홈플러스 독산점","256","오징어(냉동,국산)","1마리(25cm)","4090","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1627888","1","통인시장","309","양파(1.5kg망)","1kg","2000","2020-12","국내산,무안","001","전통시장","110000","종로구","2020-12-21"
"1631169","222","홈플러스 독산점","318","고등어(30cm,수입산)","1마리(25cm)","1980","2020-12","노르웨이","002","대형마트","545000","금천구","2020-12-21"
"1627890","1","통인시장","22","오이","1개","700","2020-12","국내산,백오이","001","전통시장","110000","종로구","2020-12-21"
"1622695","222","홈플러스 독산점","309","양파(1.5kg망)","1개","2990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1621188","2","신세계백화점","303","조기","1마리","8000","2020-12","국내산,백조기","002","대형마트","140000","중구","2020-12-21"
"1631168","222","홈플러스 독산점","256","오징어(냉동,국산)","1마리(25cm)","4090","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626214","2","신세계백화점","305","사과(부사, 300g)","1개","5400","2020-12","국내산,부사","002","대형마트","140000","중구","2020-12-21"
"1622696","222","홈플러스 독산점","310","상추(100g)","1개","1390","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626215","2","신세계백화점","306","배(신고, 600g)","1개","7800","2020-12","국내산,신고배","002","대형마트","140000","중구","2020-12-21"
"1625738","222","홈플러스 독산점","318","고등어(30cm,수입산)","1마리(25cm)","1980","2020-12","노르웨이","002","대형마트","545000","금천구","2020-12-21"
"1626216","2","신세계백화점","307","배추(2.5~3kg)","1포기(2,5kg)","4980","2020-12","국내산","002","대형마트","140000","중구","2020-12-21"
"1625728","222","홈플러스 독산점","311","오이(다다기)","1개","930","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1621185","2","신세계백화점","283","닭고기(육계)","1마리(830g)","8700","2020-12","국내산,하림","002","대형마트","140000","중구","2020-12-21"
"1627666","222","홈플러스 독산점","308","무(1kg)","1개","2380","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626223","2","신세계백화점","202","돼지고기(생삼겹살)","100g","3880","2020-12","국내산,신진포크","002","대형마트","140000","중구","2020-12-21"
"1627667","222","홈플러스 독산점","309","양파(1.5kg망)","1개","2990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626226","2","신세계백화점","320","달걀(30개)","30개","17960","2020-12","국내산,더안심유정란","002","대형마트","140000","중구","2020-12-21"
"1627669","222","홈플러스 독산점","311","오이(다다기)","1개","930","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629943","2","신세계백화점","305","사과(부사, 300g)","1개","5400","2020-12","국내산,부사","002","대형마트","140000","중구","2020-12-21"
"1627670","222","홈플러스 독산점","119","호박(인큐베이터)","1개","1290","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629944","2","신세계백화점","306","배(신고, 600g)","1개","7800","2020-12","국내산,신고배","002","대형마트","140000","중구","2020-12-21"
"1627671","222","홈플러스 독산점","58","쇠고기(한우,불고기)","1등급(600g)","32400","2020-12","농협안심한우","002","대형마트","545000","금천구","2020-12-21"
"1629945","2","신세계백화점","307","배추(2.5~3kg)","1포기(2,5kg)","4980","2020-12","국내산","002","대형마트","140000","중구","2020-12-21"
"1627672","222","홈플러스 독산점","202","돼지고기(생삼겹살)","1등급(600g)","11940","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1622866","2","신세계백화점","23","상추","150g","1200","2020-12","국내산,적상추","002","대형마트","140000","중구","2020-12-21"
"1627673","222","홈플러스 독산점","283","닭고기(육계)","1마리(1kg)","7990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629946","2","신세계백화점","133","무(세척무)","1개","3500","2020-12","국내산","002","대형마트","140000","중구","2020-12-21"
"1627674","222","홈플러스 독산점","171","달걀(10개)","10개","1990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626217","2","신세계백화점","133","무(세척무)","1개","2980","2020-12","국내산","002","대형마트","140000","중구","2020-12-21"
"1627665","222","홈플러스 독산점","307","배추(2.5~3kg)","1개","7480","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1622877","2","신세계백화점","266","고등어(생물,국산)","1마리","7500","2020-12","국내산,생물","002","대형마트","140000","중구","2020-12-21"
"1627679","222","홈플러스 독산점","318","고등어(30cm,수입산)","1마리(25cm)","1980","2020-12","노르웨이","002","대형마트","545000","금천구","2020-12-21"
"1626225","2","신세계백화점","171","달걀(10개)","10개","6480","2020-12","국내산,더안심유정란","002","대형마트","140000","중구","2020-12-21"
"1631167","222","홈플러스 독산점","264","명태(냉동,수입산)","1마리(45cm)","2990","2020-12","러시아","002","대형마트","545000","금천구","2020-12-21"
"1626224","2","신세계백화점","283","닭고기(육계)","1마리(830g)","8700","2020-12","국내산,하림","002","대형마트","140000","중구","2020-12-21"
"1627664","222","홈플러스 독산점","306","배(신고, 600g)","1개","3180","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1622865","2","신세계백화점","24","양파","1kg","4500","2020-12","국내산,무안","002","대형마트","140000","중구","2020-12-21"
"1627663","222","홈플러스 독산점","305","사과(부사, 300g)","1개","2590","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626222","2","신세계백화점","58","쇠고기(한우,불고기)","100g","5600","2020-12","국내산,부위혼합","002","대형마트","140000","중구","2020-12-21"
"1627678","222","홈플러스 독산점","256","오징어(냉동,국산)","1마리(25cm)","4090","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626221","2","신세계백화점","119","호박(인큐베이터)","1개","2980","2020-12","국내산,인큐애호박","002","대형마트","140000","중구","2020-12-21"
"1627677","222","홈플러스 독산점","264","명태(냉동,수입산)","1마리(45cm)","2990","2020-12","러시아","002","대형마트","545000","금천구","2020-12-21"
"1622876","2","신세계백화점","254","오징어(생물,국산)","1마리","8400","2020-12","국내산,생물","002","대형마트","140000","중구","2020-12-21"
"1627676","222","홈플러스 독산점","136","조기(국산,생물)","1마리(25cm)","1790","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1624548","2","신세계백화점","306","배(신고, 600g)","1개","7800","2020-12","국내산,신고배","002","대형마트","140000","중구","2020-12-21"
"1627675","222","홈플러스 독산점","320","달걀(30개)","30개","5990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1624547","2","신세계백화점","305","사과(부사, 300g)","1개","5400","2020-12","국내산","002","대형마트","140000","중구","2020-12-21"
"1627668","222","홈플러스 독산점","310","상추(100g)","1개","1390","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626220","2","신세계백화점","311","오이(다다기)","1개","2250","2020-12","국내산,백오이","002","대형마트","140000","중구","2020-12-21"
"1625727","222","홈플러스 독산점","310","상추(100g)","1개","1390","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626219","2","신세계백화점","23","상추","150g","1200","2020-12","국내산,적상추","002","대형마트","140000","중구","2020-12-21"
"1625726","222","홈플러스 독산점","309","양파(1.5kg망)","1개","2990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1621189","2","신세계백화점","265","명태(생물,수입산)","1마리","0","2020-12","입고안됨","002","대형마트","140000","중구","2020-12-21"
"1622694","222","홈플러스 독산점","308","무(1kg)","1개","2380","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629956","2","신세계백화점","303","조기","1마리","19900","2020-12","국내산,반건조,참조기","002","대형마트","140000","중구","2020-12-21"
"1625725","222","홈플러스 독산점","308","무(1kg)","1개","2380","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629957","2","신세계백화점","265","명태(생물,수입산)","1마리","0","2020-12","입고안됨","002","대형마트","140000","중구","2020-12-21"
"1624070","222","홈플러스 독산점","256","오징어(냉동,국산)","1마리(25cm)","4090","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1629958","2","신세계백화점","254","오징어(생물,국산)","1마리","7250","2020-12","국내산,생물","002","대형마트","140000","중구","2020-12-21"
"1624071","222","홈플러스 독산점","318","고등어(30cm,수입산)","1마리(25cm)","1980","2020-12","노르웨이","002","대형마트","545000","금천구","2020-12-21"
"1625204","25","방학동도깨비시장","253","오징어","1마리(395g)","6500","2020-12","국내산.생물","001","전통시장","320000","도봉구","2020-12-21"
"1631160","222","홈플러스 독산점","119","호박(인큐베이터)","1개","1290","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1625203","25","방학동도깨비시장","302","명태","1마리(710g)","8000","2020-12","수입산(일본).생물","001","전통시장","320000","도봉구","2020-12-21"
"1625729","222","홈플러스 독산점","119","호박(인큐베이터)","1개","1290","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626774","25","방학동도깨비시장","26","배추","1포기(2.4kg)","3000","2020-12","국내산","001","전통시장","320000","도봉구","2020-12-21"
"1625730","222","홈플러스 독산점","58","쇠고기(한우,불고기)","1등급(600g)","32400","2020-12","농협안심한우","002","대형마트","545000","금천구","2020-12-21"
"1629959","2","신세계백화점","266","고등어(생물,국산)","1마리","8800","2020-12","국내산,생물","002","대형마트","140000","중구","2020-12-21"
"1625731","222","홈플러스 독산점","202","돼지고기(생삼겹살)","1등급(600g)","11940","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626775","25","방학동도깨비시장","25","무","1개(1.4kg)","2000","2020-12","국내산","001","전통시장","320000","도봉구","2020-12-21"
"1625732","222","홈플러스 독산점","283","닭고기(육계)","1마리(1kg)","7990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626783","25","방학동도깨비시장","171","달걀(10개)","10개(520g)","2000","2020-12","구내산.영양대란","001","전통시장","320000","도봉구","2020-12-21"
"1625733","222","홈플러스 독산점","171","달걀(10개)","10개","1990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626782","25","방학동도깨비시장","18","닭고기","1마리(1kg)","5000","2020-12","국내산","001","전통시장","320000","도봉구","2020-12-21"
"1625734","222","홈플러스 독산점","320","달걀(30개)","30개","5990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626781","25","방학동도깨비시장","285","돼지고기","600g","14800","2020-12","국내산.삼겹살구이용","001","전통시장","320000","도봉구","2020-12-21"
"1631153","222","홈플러스 독산점","305","사과(부사, 300g)","1개","2590","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626780","25","방학동도깨비시장","278","쇠고기","600g","29800","2020-12","국내산.한우설도1등급","001","전통시장","320000","도봉구","2020-12-21"
"1624056","222","홈플러스 독산점","306","배(신고, 600g)","1개","3180","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626779","25","방학동도깨비시장","277","호박","1개(340g)","1400","2020-12","국냇.인큐베이터","001","전통시장","320000","도봉구","2020-12-21"
"1622693","222","홈플러스 독산점","307","배추(2.5~3kg)","1개","7480","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626778","25","방학동도깨비시장","22","오이","1개(210g)","800","2020-12","국내산.백오이","001","전통시장","320000","도봉구","2020-12-21"
"1622692","222","홈플러스 독산점","306","배(신고, 600g)","1개","3180","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1630662","25","방학동도깨비시장","18","닭고기","1마리(1kg)","5000","2020-12","국내산","001","전통시장","320000","도봉구","2020-12-21"
"1622707","222","홈플러스 독산점","318","고등어(30cm,수입산)","11마리(25cm)","1980","2020-12","노르웨이","002","대형마트","545000","금천구","2020-12-21"
"1621191","2","신세계백화점","266","고등어(생물,국산)","1마리","5800","2020-12","국내산,생물","002","대형마트","140000","중구","2020-12-21"
"1622701","222","홈플러스 독산점","283","닭고기(육계)","1마리(1kg)","7990","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1630661","25","방학동도깨비시장","285","돼지고기","600g","14800","2020-12","국내산.삼겹살구이용","001","전통시장","320000","도봉구","2020-12-21"
"1622700","222","홈플러스 독산점","202","돼지고기(생삼겹살)","1등급(600g)","11940","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1626776","25","방학동도깨비시장","24","양파","1망(900g)","2000","2020-12","국내산(무안)1망4개입","001","전통시장","320000","도봉구","2020-12-21"
"1622699","222","홈플러스 독산점","58","쇠고기(한우,불고기)","1등급(600g)","32400","2020-12","농협안심한우","002","대형마트","545000","금천구","2020-12-21"
"1630660","25","방학동도깨비시장","278","쇠고기","600g","29800","2020-12","국내산.한우설도1등급","001","전통시장","320000","도봉구","2020-12-21"
"1624057","222","홈플러스 독산점","307","배추(2.5~3kg)","1개","7480","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
"1625202","25","방학동도깨비시장","303","조기","1마리(30g)","1429","2020-12","국내산.참조기.생물","001","전통시장","320000","도봉구","2020-12-21"
"1625735","222","홈플러스 독산점","136","조기(국산,생물)","1마리(25cm)","1790","2020-12","국산","002","대형마트","545000","금천구","2020-12-21"
