"일련번호","시장/마트 번호","시장/마트 이름","품목 번호","품목 이름","실판매규격","가격(원)","년도-월","비고","시장유형 구분(시장/마트) 코드","시장유형 구분(시장/마트) 이름","자치구 코드","자치구 이름","점검일자"
"1478617","80","이마트 자양점","58","쇠고기(한우,불고기)","600g","45000","2019-10","농협음성","002","대형마트","215000","광진구","2019-10-31"
"1479655","44","이마트 역삼점","18","닭고기","1마리","9900","2019-10","참진","002","대형마트","680000","강남구","2019-10-31"
"1467700","32","영천시장","264","명태(냉동,수입산)","1마리 (30cm)","3000","2019-10","동태. 러시아","001","전통시장","410000","서대문구","2019-10-31"
"1470010","44","이마트 역삼점","288","동태","1마리","0","2019-10","입고안됨","002","대형마트","680000","강남구","2019-10-31"
"1479680","145","마천중앙시장","306","배(신고, 600g)","600g","3000","2019-10","","001","전통시장","710000","송파구","2019-10-31"
"1471664","44","이마트 역삼점","309","양파(1.5kg망)","1.5kg","2180","2019-10","국내산 ","002","대형마트","680000","강남구","2019-10-31"
"1479908","210","상계중앙시장","58","쇠고기(한우,불고기)","600g","24000","2019-10","","001","전통시장","350000","노원구","2019-10-31"
"1479656","44","이마트 역삼점","171","달걀(10개)","10개","2650","2019-10","난이생생","002","대형마트","680000","강남구","2019-10-31"
"1479907","210","상계중앙시장","312","애호박","1개","1500","2019-10","","001","전통시장","350000","노원구","2019-10-31"
"1479657","44","이마트 역삼점","320","달걀(30개)","30개","10960","2019-10","풀무원 1등급 15개 5480원","002","대형마트","680000","강남구","2019-10-31"
"1466296","102","목3동시장","309","양파(1.5kg망)","1망","2500","2019-10","1.8kg","001","전통시장","470000","양천구","2019-10-31"
"1470011","44","이마트 역삼점","254","오징어(생물,국산)","1마리","4250","2019-10","2미 8,500원 40cm","002","대형마트","680000","강남구","2019-10-31"
"1467513","98","롯데백화점 노원점","152","명태(러시아,냉동)","1마리(35cm)","4000","2019-10","","002","대형마트","350000","노원구","2019-10-31"
"1471662","44","이마트 역삼점","307","배추(2.5~3kg)","1포기","5980","2019-10","국내산 ","002","대형마트","680000","강남구","2019-10-31"
"1465986","98","롯데백화점 노원점","305","사과(부사, 300g)","1개","3000","2019-10","홍로","002","대형마트","350000","노원구","2019-10-31"
"1471661","44","이마트 역삼점","276","배(신고)","1개","4250","2019-10","국내산 2개 8500원","002","대형마트","680000","강남구","2019-10-31"
"1474711","136","세이브 마트","99","돼지고기(생삼겹살)","600g","8900","2019-10","음성농협100g1,483원","002","대형마트","620000","관악구","2019-10-31"
"1471666","44","이마트 역삼점","311","오이(다다기)","1개","993","2019-10","국내산 3개 2980원","002","대형마트","680000","강남구","2019-10-31"
"1479685","145","마천중앙시장","311","오이(다다기)","1개","700","2019-10","","001","전통시장","710000","송파구","2019-10-31"
"1466714","44","이마트 역삼점","288","동태","1마리","0","2019-10","입고안됨","002","대형마트","680000","강남구","2019-10-31"
"1466665","136","세이브 마트","266","고등어(생물,국산)","1마리(25cm)","1666","2019-10","3마리5000","002","대형마트","620000","관악구","2019-10-31"
"1471675","44","이마트 역삼점","254","오징어(생물,국산)","1마리","3900","2019-10","국내산 2미 7800원","002","대형마트","680000","강남구","2019-10-31"
"1471615","136","세이브 마트","311","오이(다다기)","1개","990","2019-10","2개1,980원","002","대형마트","620000","관악구","2019-10-31"
"1471660","44","이마트 역삼점","50","사과(부사)","1개","1283","2019-10","국내산 7개 8980원","002","대형마트","680000","강남구","2019-10-31"
"1470185","1","통인시장","307","배추(2.5~3kg)","1포기","7000","2019-10","","001","전통시장","110000","종로구","2019-10-31"
"1469996","44","이마트 역삼점","50","사과(부사)","1개","600","2019-10","저탄소인증사과 10개 6,000원","002","대형마트","680000","강남구","2019-10-31"
"1465642","212","노룬산골목시장","144","조기(국산,냉동)","1마리20cm","1670","2019-10","해동국산","001","전통시장","215000","광진구","2019-10-31"
"1479614","45","롯데백화점 강남점","308","무(1kg)","1개","3900","2019-10","국내산 ","002","대형마트","680000","강남구","2019-10-31"
"1473751","212","노룬산골목시장","306","배(신고, 600g)","1개 ","3000","2019-10","국산","001","전통시장","215000","광진구","2019-10-31"
"1479613","45","롯데백화점 강남점","307","배추(2.5~3kg)","1포기","0","2019-10","입고안됨","002","대형마트","680000","강남구","2019-10-31"
"1471735","148","홈플러스 잠실점","119","호박(인큐베이터)","1개","1690","2019-10","","002","대형마트","710000","송파구","2019-10-31"
"1466753","205","둔촌역전통시장","307","배추(2.5~3kg)","1포기","9670","2019-10","3포기29000","001","전통시장","740000","강동구","2019-10-31"
"1478618","80","이마트 자양점","99","돼지고기(생삼겹살)","600g","15490","2019-10","도드람","002","대형마트","215000","광진구","2019-10-31"
"1466752","205","둔촌역전통시장","248","배(신고),중급(대)","1 개","3000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1466658","136","세이브 마트","99","돼지고기(생삼겹살)","600g","15000","2019-10","음성100g2500","002","대형마트","620000","관악구","2019-10-31"
"1467346","16","현대백화점 미아점","305","사과(부사, 300g)","1개","2800","2019-10","국내  감홍 5개 봉 14,000원 ","002","대형마트","290000","성북구","2019-10-31"
"1472550","31","인왕시장","311","오이(다다기)","1개","800","2019-10","논산","001","전통시장","410000","서대문구","2019-10-31"
"1468995","16","현대백화점 미아점","306","배(신고, 600g)","1개","7333","2019-10","국내  신고 3입 팩  22,000원 ","002","대형마트","290000","성북구","2019-10-31"
"1475880","31","인왕시장","311","오이(다다기)","1개","700","2019-10","평택","001","전통시장","410000","서대문구","2019-10-31"
"1468996","16","현대백화점 미아점","307","배추(2.5~3kg)","1포기 ","11000","2019-10","국내 ","002","대형마트","290000","성북구","2019-10-31"
"1478619","80","이마트 자양점","283","닭고기(육계)","1마리","5700","2019-10","하림","002","대형마트","215000","광진구","2019-10-31"
"1469005","16","현대백화점 미아점","171","달걀(10개)","10개","3500","2019-10","하람특란","002","대형마트","290000","성북구","2019-10-31"
"1467488","26","신창시장","311","오이(다다기)","1개","333","2019-10","경기도,3/1000원","001","전통시장","320000","도봉구","2019-10-31"
"1475596","16","현대백화점 미아점","171","달걀(10개)","10개","3300","2019-10","하람 초란","002","대형마트","290000","성북구","2019-10-31"
"1478620","80","이마트 자양점","171","달걀(10개)","10개","2650","2019-10","난이생생특란","002","대형마트","215000","광진구","2019-10-31"
"1468994","16","현대백화점 미아점","305","사과(부사, 300g)","1개","2800","2019-10","국내  감홍 5개 봉 14,000원 ","002","대형마트","290000","성북구","2019-10-31"
"1472414","25","방학동도깨비시장","311","오이(다다기)","1개","500","2019-10","경기도,4/2000원","001","전통시장","320000","도봉구","2019-10-31"
"1477118","205","둔촌역전통시장","309","양파(1.5kg망)","1망","2000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1478616","80","이마트 자양점","312","애호박","1개","1480","2019-10","국산","002","대형마트","215000","광진구","2019-10-31"
"1466751","205","둔촌역전통시장","50","사과(부사)","1 개","2000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1474971","151","암사종합시장","256","오징어(냉동,국산)","1마리","5000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1467347","16","현대백화점 미아점","306","배(신고, 600g)","1개","7333","2019-10","국내  신고 3입 팩 22,000원 ","002","대형마트","290000","성북구","2019-10-31"
"1478615","80","이마트 자양점","311","오이(다다기)","1개","860","2019-10","국산","002","대형마트","215000","광진구","2019-10-31"
"1468997","16","현대백화점 미아점","25","무","1개","3500","2019-10","국내 ","002","대형마트","290000","성북구","2019-10-31"
"1471697","145","마천중앙시장","25","무","1kg","1500","2019-10","","001","전통시장","710000","송파구","2019-10-31"
"1473960","16","현대백화점 미아점","312","애호박","1개","1500","2019-10","국내 ","002","대형마트","290000","성북구","2019-10-31"
"1476475","136","세이브 마트","311","오이(다다기)","1개","990","2019-10","2개1980","002","대형마트","620000","관악구","2019-10-31"
"1465849","16","현대백화점 미아점","266","고등어(생물,국산)","1마리 ","9000","2019-10","국내  생 ","002","대형마트","290000","성북구","2019-10-31"
"1466656","136","세이브 마트","312","애호박","1개","980","2019-10","웰빙애호박","002","대형마트","620000","관악구","2019-10-31"
"1465848","16","현대백화점 미아점","254","오징어(생물,국산)","1마리 ","6500","2019-10","국내  생  2마리  13,000원 ","002","대형마트","290000","성북구","2019-10-31"
"1474375","103","신영시장","260","조기(냉동,수입산)","1마리","2500","2019-10","4마리 10000원","001","전통시장","470000","양천구","2019-10-31"
"1479612","45","롯데백화점 강남점","276","배(신고)","1개","9800","2019-10","국내산 ","002","대형마트","680000","강남구","2019-10-31"
"1478034","136","세이브 마트","307","배추(2.5~3kg)","1포기","5500","2019-10","국산","002","대형마트","620000","관악구","2019-10-31"
"1465846","16","현대백화점 미아점","136","조기(국산,생물)","1마리 ","0","2019-10","입고안됨 ","002","대형마트","290000","성북구","2019-10-31"
"1467829","103","신영시장","312","애호박","1개","500","2019-10","","001","전통시장","470000","양천구","2019-10-31"
"1465845","16","현대백화점 미아점","320","달걀(30개)","30개","0","2019-10","입고안됨","002","대형마트","290000","성북구","2019-10-31"
"1474373","103","신영시장","171","달걀(10개)","10개","3900","2019-10","","001","전통시장","470000","양천구","2019-10-31"
"1465844","16","현대백화점 미아점","171","달걀(10개)","10개","3500","2019-10","하람 특란","002","대형마트","290000","성북구","2019-10-31"
"1475974","123","홈플러스 월드컵점","254","오징어(생물,국산)","1마리30cm","3690","2019-10","국산","002","대형마트","440000","마포구","2019-10-31"
"1465847","16","현대백화점 미아점","152","명태(러시아,냉동)","1마리 ","0","2019-10","입고안됨 ","002","대형마트","290000","성북구","2019-10-31"
"1478263","145","마천중앙시장","171","달걀(10개)","10개","3000","2019-10","","001","전통시장","710000","송파구","2019-10-31"
"1465842","16","현대백화점 미아점","202","돼지고기(생삼겹살)","600g ","29400","2019-10","선진포크 100g  4,900원 ","002","대형마트","290000","성북구","2019-10-31"
"1466433","108","남구로시장","310","상추(100g)","100g","1000","2019-10","1근4000원","001","전통시장","530000","구로구","2019-10-31"
"1465843","16","현대백화점 미아점","283","닭고기(육계)","1kg ","8192","2019-10","자연실록9호  830g  6,800원 ","002","대형마트","290000","성북구","2019-10-31"
"1479915","210","상계중앙시장","254","오징어(생물,국산)","1마리(25cm)","5000","2019-10","동해안","001","전통시장","350000","노원구","2019-10-31"
"1475597","16","현대백화점 미아점","320","달걀(30개)","30개","0","2019-10","입고안됨 ","002","대형마트","290000","성북구","2019-10-31"
"1471576","135","롯데백화점 관악점","306","배(신고, 600g)","1개","10000","2019-10","신고배(냉장)","002","대형마트","620000","관악구","2019-10-31"
"1479765","205","둔촌역전통시장","248","배(신고),중급(대)","1 개","3000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1470088","146","방이시장","119","호박(인큐베이터)","1개","1500","2019-10","","001","전통시장","710000","송파구","2019-10-31"
"1479764","205","둔촌역전통시장","50","사과(부사)","1 개","1500","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1469110","27","이마트 창동점","152","명태(러시아,냉동)","42cm","6502","2019-10","","002","대형마트","320000","도봉구","2019-10-31"
"1465841","16","현대백화점 미아점","58","쇠고기(한우,불고기)","600g ","45600","2019-10","한우암소1등급  설도  100g  7,600원 ","002","대형마트","290000","성북구","2019-10-31"
"1474196","33","현대백화점 신촌점","309","양파(1.5kg망)","1망","3300","2019-10","무안","002","대형마트","410000","서대문구","2019-10-31"
"1465840","16","현대백화점 미아점","22","오이","1개","1180","2019-10","국내  5개  5,900원 ","002","대형마트","290000","성북구","2019-10-31"
"1470087","146","방이시장","311","오이(다다기)","1개","800","2019-10","","001","전통시장","710000","송파구","2019-10-31"
"1465838","16","현대백화점 미아점","23","상추","100g ","1800","2019-10","국내","002","대형마트","290000","성북구","2019-10-31"
"1479679","145","마천중앙시장","305","사과(부사, 300g)","300g","2000","2019-10","","001","전통시장","710000","송파구","2019-10-31"
"1465837","16","현대백화점 미아점","309","양파(1.5kg망)","1.5kg ","3750","2019-10","국내  100g  250원","002","대형마트","290000","성북구","2019-10-31"
"1470086","146","방이시장","310","상추(100g)","100g","900","2019-10","","001","전통시장","710000","송파구","2019-10-31"
"1465836","16","현대백화점 미아점","25","무","1개","2800","2019-10","국내 ","002","대형마트","290000","성북구","2019-10-31"
"1467554","210","상계중앙시장","309","양파(1.5kg망)","1망","3000","2019-10","","001","전통시장","350000","노원구","2019-10-31"
"1465835","16","현대백화점 미아점","307","배추(2.5~3kg)","1포기 ","12000","2019-10","국내 ","002","대형마트","290000","성북구","2019-10-31"
"1476045","102","목3동시장","276","배(신고)","1개","2000","2019-10","","001","전통시장","470000","양천구","2019-10-31"
"1465834","16","현대백화점 미아점","306","배(신고, 600g)","1개","7333","2019-10","햇배 3입 팩 22,000원 ","002","대형마트","290000","성북구","2019-10-31"
"1466327","213","화곡본동시장","276","배(신고)","1개(600g)","2000","2019-10","나주","001","전통시장","500000","강서구","2019-10-31"
"1465833","16","현대백화점 미아점","305","사과(부사, 300g)","1개","4000","2019-10","홍로 5개 봉 20,000원 ","002","대형마트","290000","성북구","2019-10-31"
"1466332","213","화곡본동시장","311","오이(다다기)","1개","667","2019-10","부여(3개2000원)","001","전통시장","500000","강서구","2019-10-31"
"1466678","45","롯데백화점 강남점","320","달걀(30개)","30구","5000","2019-10","자연란","002","대형마트","680000","강남구","2019-10-31"
"1467474","28","홈플러스 방학점","52","돼지고기(삼겹살)","600g","11880","2019-10","일품포크,100g1980원","002","대형마트","320000","도봉구","2019-10-31"
"1477117","205","둔촌역전통시장","25","무","1개","2500","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1477029","121","마포농수산물시장","305","사과(부사, 300g)","1개(300g)","1000","2019-10","국산,부사,세일","001","전통시장","440000","마포구","2019-10-31"
"1469010","16","현대백화점 미아점","266","고등어(생물,국산)","1마리 ","9000","2019-10","국내  생  대","002","대형마트","290000","성북구","2019-10-31"
"1467473","28","홈플러스 방학점","58","쇠고기(한우,불고기)","600g","29940","2019-10","안심한우,100g4990원","002","대형마트","320000","도봉구","2019-10-31"
"1473250","205","둔촌역전통시장","18","닭고기","1마리(1.5kg)","7000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1466222","123","홈플러스 월드컵점","254","오징어(생물,국산)","1마리28cm","3690","2019-10","국산","002","대형마트","440000","마포구","2019-10-31"
"1472335","16","현대백화점 미아점","320","달걀(30개)","30개","0","2019-10","입고안됨 ","002","대형마트","290000","성북구","2019-10-31"
"1476046","102","목3동시장","307","배추(2.5~3kg)","1포기","5000","2019-10","2.7kg","001","전통시장","470000","양천구","2019-10-31"
"1475601","16","현대백화점 미아점","266","고등어(생물,국산)","1마리 ","10000","2019-10","국내  생 ","002","대형마트","290000","성북구","2019-10-31"
"1476488","145","마천중앙시장","307","배추(2.5~3kg)","2.5kg","4000","2019-10","","001","전통시장","710000","송파구","2019-10-31"
"1475600","16","현대백화점 미아점","254","오징어(생물,국산)","1마리 ","5500","2019-10","국내  생  2마리  11,000원 ","002","대형마트","290000","성북구","2019-10-31"
"1479700","147","롯데백화점 잠실점","309","양파(1.5kg망)","1.5kg","4980","2019-10","","002","대형마트","710000","송파구","2019-10-31"
"1475598","16","현대백화점 미아점","136","조기(국산,생물)","1마리 ","10000","2019-10","백조기","002","대형마트","290000","성북구","2019-10-31"
"1467452","27","이마트 창동점","24","양파","1.8kg","1880","2019-10","무안,할안","002","대형마트","320000","도봉구","2019-10-31"
"1475588","16","현대백화점 미아점","25","무","1개","3500","2019-10","국내 ","002","대형마트","290000","성북구","2019-10-31"
"1466220","123","홈플러스 월드컵점","260","조기(냉동,수입산)","1마리28cm","2680","2019-10","중국산부세","002","대형마트","440000","마포구","2019-10-31"
"1473240","205","둔촌역전통시장","50","사과(부사)","1 개","2000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1466223","123","홈플러스 월드컵점","269","고등어(냉동,수입산)","1마리28cm","1890","2019-10","노루웨이","002","대형마트","440000","마포구","2019-10-31"
"1479766","205","둔촌역전통시장","307","배추(2.5~3kg)","1포기","4000","2019-10","3포기12000","001","전통시장","740000","강동구","2019-10-31"
"1466331","213","화곡본동시장","310","상추(100g)","100g","1000","2019-10","논산(400g4000원)","001","전통시장","500000","강서구","2019-10-31"
"1475590","16","현대백화점 미아점","23","상추","100g","1700","2019-10","국내  찹찹이 ","002","대형마트","290000","성북구","2019-10-31"
"1476445","135","롯데백화점 관악점","283","닭고기(육계)","830g","10000","2019-10","하림자연실록","002","대형마트","620000","관악구","2019-10-31"
"1475589","16","현대백화점 미아점","309","양파(1.5kg망)","1.5kg ","3750","2019-10","국내  100g  250원  ","002","대형마트","290000","성북구","2019-10-31"
"1479916","210","상계중앙시장","266","고등어(생물,국산)","1마리(30cm)","5000","2019-10","","001","전통시장","350000","노원구","2019-10-31"
"1479768","205","둔촌역전통시장","309","양파(1.5kg망)","작은망(1.5kg)","2000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1475967","123","홈플러스 월드컵점","58","쇠고기(한우,불고기)","600g(1+한우)","26960","2019-10","농협한우","002","대형마트","440000","마포구","2019-10-31"
"1475591","16","현대백화점 미아점","312","애호박","1개","1700","2019-10","국내 ","002","대형마트","290000","성북구","2019-10-31"
"1479683","145","마천중앙시장","309","양파(1.5kg망)","1.5kg","3000","2019-10","","001","전통시장","710000","송파구","2019-10-31"
"1479769","205","둔촌역전통시장","310","상추(100g)","1봉지100g","1000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1474392","213","화곡본동시장","260","조기(냉동,수입산)","1마리(25cm)","2500","2019-10","중국부세(4마리10000원)","001","전통시장","500000","강서구","2019-10-31"
"1474940","205","둔촌역전통시장","248","배(신고),중급(대)","1개","2500","2019-10","신고","001","전통시장","740000","강동구","2019-10-31"
"1476073","103","신영시장","320","달걀(30개)","30개","4500","2019-10","","001","전통시장","470000","양천구","2019-10-31"
"1474941","205","둔촌역전통시장","307","배추(2.5~3kg)","1포기","5000","2019-10","1망15000","001","전통시장","740000","강동구","2019-10-31"
"1469382","123","홈플러스 월드컵점","264","명태(냉동,수입산)","1마리28cm","2680","2019-10","러시아","002","대형마트","440000","마포구","2019-10-31"
"1474942","205","둔촌역전통시장","25","무","1개","2500","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1467877","40","홈플러스 등촌점","309","양파(1.5kg망)","1망(1,8kg)","2390","2019-10","무안","002","대형마트","500000","강서구","2019-10-31"
"1478857","16","현대백화점 미아점","283","닭고기(육계)","1kg ","9397","2019-10","자연실록9호  830g  7,800원 ","002","대형마트","290000","성북구","2019-10-31"
"1474369","103","신영시장","312","애호박","1개","500","2019-10","","001","전통시장","470000","양천구","2019-10-31"
"1478858","16","현대백화점 미아점","171","달걀(10개)","10개","3500","2019-10","하람특란 ","002","대형마트","290000","성북구","2019-10-31"
"1479684","145","마천중앙시장","310","상추(100g)","100g","850","2019-10","","001","전통시장","710000","송파구","2019-10-31"
"1474943","205","둔촌역전통시장","309","양파(1.5kg망)","1망","2500","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1479577","217","방림시장","50","사과(부사)","1개","1500","2019-10","","001","전통시장","650000","서초구","2019-10-31"
"1478859","16","현대백화점 미아점","320","달걀(30개)","30개 ","0","2019-10","입고안됨 ","002","대형마트","290000","성북구","2019-10-31"
"1476072","103","신영시장","171","달걀(10개)","10개","3900","2019-10","","001","전통시장","470000","양천구","2019-10-31"
"1478860","16","현대백화점 미아점","136","조기(국산,생물)","1마리 ","10000","2019-10","백조기 ","002","대형마트","290000","성북구","2019-10-31"
"1476071","103","신영시장","283","닭고기(육계)","1000g","6000","2019-10","","001","전통시장","470000","양천구","2019-10-31"
"1478861","16","현대백화점 미아점","152","명태(러시아,냉동)","1마리 ","0","2019-10","입고안됨 ","002","대형마트","290000","성북구","2019-10-31"
"1471562","133","원당종합시장","309","양파(1.5kg망)","1망","3000","2019-10","국산","001","전통시장","620000","관악구","2019-10-31"
"1475594","16","현대백화점 미아점","202","돼지고기(생삼겹살)","600g ","24600","2019-10","도드람 100g  4,100원  ","002","대형마트","290000","성북구","2019-10-31"
"1467482","26","신창시장","305","사과(부사, 300g)","301g","1500","2019-10","경북","001","전통시장","320000","도봉구","2019-10-31"
"1475593","16","현대백화점 미아점","58","쇠고기(한우,불고기)","600g ","43800","2019-10","한우암소1등급 설도  100g  7,300원 ","002","대형마트","290000","성북구","2019-10-31"
"1474364","103","신영시장","307","배추(2.5~3kg)","1포기","4000","2019-10","3포기에 한 망 12000원","001","전통시장","470000","양천구","2019-10-31"
"1475592","16","현대백화점 미아점","22","오이","1개","1180","2019-10","국내  5개  5,900원 ","002","대형마트","290000","성북구","2019-10-31"
"1470478","82","롯데마트 강변점","311","오이(다다기)","1개","840","2019-10","국산","002","대형마트","215000","광진구","2019-10-31"
"1474944","205","둔촌역전통시장","310","상추(100g)","1봉지","1500","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1474366","103","신영시장","309","양파(1.5kg망)","1망","2000","2019-10","","001","전통시장","470000","양천구","2019-10-31"
"1474945","205","둔촌역전통시장","311","오이(다다기)","1개","800","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1474365","103","신영시장","308","무(1kg)","1개","1500","2019-10","","001","전통시장","470000","양천구","2019-10-31"
"1474946","205","둔촌역전통시장","312","애호박","1개","1000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1470671","14","장위골목시장","259","조기(냉동,국산)","1마리 ","3333","2019-10","수입 부세 3마리  10,000원 ","001","전통시장","290000","성북구","2019-10-31"
"1474947","205","둔촌역전통시장","82","쇠고기(육우,불고기)","600g","20000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1474363","103","신영시장","276","배(신고)","1개","2500","2019-10","","001","전통시장","470000","양천구","2019-10-31"
"1478862","16","현대백화점 미아점","254","오징어(생물,국산)","1마리 ","4500","2019-10","국내  2마리  9,000원  행사가 ","002","대형마트","290000","성북구","2019-10-31"
"1472755","213","화곡본동시장","119","호박(인큐베이터)","1개","1300","2019-10","청원생명","001","전통시장","500000","강서구","2019-10-31"
"1474948","205","둔촌역전통시장","52","돼지고기(삼겹살)","600g","10000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1478171","103","신영시장","309","양파(1.5kg망)","1망","2000","2019-10","","001","전통시장","470000","양천구","2019-10-31"
"1474949","205","둔촌역전통시장","18","닭고기","1마리1.5kg)","8000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1478169","103","신영시장","307","배추(2.5~3kg)","1포기","4000","2019-10","","001","전통시장","470000","양천구","2019-10-31"
"1474950","205","둔촌역전통시장","171","달걀(10개)","특란","2000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1475757","210","상계중앙시장","307","배추(2.5~3kg)","1포기","7000","2019-10","","001","전통시장","350000","노원구","2019-10-31"
"1479773","205","둔촌역전통시장","52","돼지고기(삼겹살)","600g","10000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1476768","213","화곡본동시장","171","달걀(10개)","10개","2000","2019-10","안양(30개6000원)","001","전통시장","500000","강서구","2019-10-31"
"1479774","205","둔촌역전통시장","18","닭고기","1마리(1.5kg)","7500","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1478172","103","신영시장","310","상추(100g)","100g","500","2019-10","","001","전통시장","470000","양천구","2019-10-31"
"1470115","205","둔촌역전통시장","50","사과(부사)","1 개","2000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1466660","136","세이브 마트","171","달걀(10개)","10개","2380","2019-10","참한위생란","002","대형마트","620000","관악구","2019-10-31"
"1467362","16","현대백화점 미아점","266","고등어(생물,국산)","1마리 ","9000","2019-10","국내  생 ","002","대형마트","290000","성북구","2019-10-31"
"1478173","103","신영시장","311","오이(다다기)","1개","334","2019-10","","001","전통시장","470000","양천구","2019-10-31"
"1467361","16","현대백화점 미아점","254","오징어(생물,국산)","1마리 ","6000","2019-10","국내  생  2마리  12,000원 ","002","대형마트","290000","성북구","2019-10-31"
"1477644","25","방학동도깨비시장","308","무(1kg)","1.2kg","2000","2019-10","강원도","001","전통시장","320000","도봉구","2019-10-31"
"1478863","16","현대백화점 미아점","266","고등어(생물,국산)","1마리 ","9000","2019-10","국내  생 ","002","대형마트","290000","성북구","2019-10-31"
"1475756","210","상계중앙시장","306","배(신고, 600g)","1개","3000","2019-10","신고배","001","전통시장","350000","노원구","2019-10-31"
"1470116","205","둔촌역전통시장","248","배(신고),중급(대)","1 개","2500","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1474533","115","남문시장","306","배(신고, 600g)","1개","2500","2019-10","국산","001","전통시장","545000","금천구","2019-10-31"
"1472334","16","현대백화점 미아점","171","달걀(10개)","10개","3500","2019-10","하람특란","002","대형마트","290000","성북구","2019-10-31"
"1470479","82","롯데마트 강변점","312","애호박","1개","1280","2019-10","국산","002","대형마트","215000","광진구","2019-10-31"
"1472333","16","현대백화점 미아점","283","닭고기(육계)","1kg ","10240","2019-10","자연실록9호  830g  8,500원 ","002","대형마트","290000","성북구","2019-10-31"
"1467655","33","현대백화점 신촌점","308","무(1kg)","1개","2500","2019-10","평창","002","대형마트","410000","서대문구","2019-10-31"
"1472329","16","현대백화점 미아점","312","애호박","1개","1500","2019-10","국내 ","002","대형마트","290000","성북구","2019-10-31"
"1472466","26","신창시장","119","호박(인큐베이터)","1개","1000","2019-10","경기도","001","전통시장","320000","도봉구","2019-10-31"
"1472328","16","현대백화점 미아점","23","상추","100g ","2100","2019-10","국내 ","002","대형마트","290000","성북구","2019-10-31"
"1472750","213","화곡본동시장","125","배추(국산)","1포기","7000","2019-10","강원도","001","전통시장","500000","강서구","2019-10-31"
"1472327","16","현대백화점 미아점","309","양파(1.5kg망)","1.5kg ","3750","2019-10","국내  100g  250원 ","002","대형마트","290000","성북구","2019-10-31"
"1467667","33","현대백화점 신촌점","254","오징어(생물,국산)","1마리 (22cm)","5500","2019-10","속초. 생물","002","대형마트","410000","서대문구","2019-10-31"
"1472325","16","현대백화점 미아점","307","배추(2.5~3kg)","1포기 ","9000","2019-10","국내 ","002","대형마트","290000","성북구","2019-10-31"
"1469934","217","방림시장","311","오이(다다기)","1개","700","2019-10","","001","전통시장","650000","서초구","2019-10-31"
"1473958","16","현대백화점 미아점","309","양파(1.5kg망)","1.5kg ","3750","2019-10","국내  100g  250원 ","002","대형마트","290000","성북구","2019-10-31"
"1479243","40","홈플러스 등촌점","310","상추(100g)","100g","1185","2019-10","남양주(200g2370원)","002","대형마트","500000","강서구","2019-10-31"
"1473959","16","현대백화점 미아점","23","상추","100g ","2100","2019-10","국내 ","002","대형마트","290000","성북구","2019-10-31"
"1470480","82","롯데마트 강변점","58","쇠고기(한우,불고기)","600g","30000","2019-10","농혐부천","002","대형마트","215000","광진구","2019-10-31"
"1470117","205","둔촌역전통시장","307","배추(2.5~3kg)","1포기","7330","2019-10","3포기22000","001","전통시장","740000","강동구","2019-10-31"
"1465942","27","이마트 창동점","119","호박(인큐베이터)","1개","1180","2019-10","경기도","002","대형마트","320000","도봉구","2019-10-31"
"1470118","205","둔촌역전통시장","25","무","1 개","2500","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1474898","148","홈플러스 잠실점","18","닭고기","1050g","6640","2019-10","","002","대형마트","710000","송파구","2019-10-31"
"1470119","205","둔촌역전통시장","309","양파(1.5kg망)","작은망(1.5kg)","2000","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1470670","14","장위골목시장","320","달걀(30개)","30개","5300","2019-10","국내 특란","001","전통시장","290000","성북구","2019-10-31"
"1470120","205","둔촌역전통시장","310","상추(100g)","1봉지100g","1500","2019-10","","001","전통시장","740000","강동구","2019-10-31"
"1469109","27","이마트 창동점","144","조기(국산,냉동)","11cm","1800","2019-10","국내산,참조기5/9000원","002","대형마트","320000","도봉구","2019-10-31"
