"일련번호","시장/마트 번호","시장/마트 이름","품목 번호","품목 이름","실판매규격","가격(원)","년도-월","비고","시장유형 구분(시장/마트) 코드","시장유형 구분(시장/마트) 이름","자치구 코드","자치구 이름","점검일자"
"1721976";"60";"이마트 청계점";"309";"양파(1.5kg망)";"1망(1.5kg)";"3980";"2022-01";"국내,1.8kg1망";"2022-01-27";"002";"대형마트";"140000";"중구"
"1721977";"60";"이마트 청계점";"310";"상추(100g)";"100g";"1240";"2022-01";"국내,적상추200g2480";"2022-01-27";"002";"대형마트";"140000";"중구"
"1721978";"60";"이마트 청계점";"311";"오이(다다기)";"1개";"1500";"2022-01";"국내,다다기,1봉3개입4500원";"2022-01-27";"002";"대형마트";"140000";"중구"
"1721979";"60";"이마트 청계점";"118";"호박(인큐베이터),중간";"1개";"2580";"2022-01";"국내,인큐베이터";"2022-01-27";"002";"대형마트";"140000";"중구"
"1721980";"60";"이마트 청계점";"58";"쇠고기(한우,불고기)";"100g";"5400";"2022-01";"국내,불고기";"2022-01-27";"002";"대형마트";"140000";"중구"
"1721981";"60";"이마트 청계점";"99";"돼지고기(생삼겹살)";"100g";"2580";"2022-01";"국내,삼겹살";"2022-01-27";"002";"대형마트";"140000";"중구"
"1721982";"60";"이마트 청계점";"283";"닭고기(육계)";"1마리";"6980";"2022-01";"국내,동물복지";"2022-01-27";"002";"대형마트";"140000";"중구"
"1721983";"60";"이마트 청계점";"320";"달걀(30개)";"30개";"6480";"2022-01";"국내,특란";"2022-01-27";"002";"대형마트";"140000";"중구"
"1721984";"60";"이마트 청계점";"261";"조기(생물,수입산)";"1마리";"5980";"2022-01";"수입,부세조기(대)";"2022-01-27";"002";"대형마트";"140000";"중구"
"1721985";"60";"이마트 청계점";"263";"명태(냉동,국산)";"1마리";"4980";"2022-01";"국내,냉동";"2022-01-27";"002";"대형마트";"140000";"중구"
"1721986";"60";"이마트 청계점";"254";"오징어(생물,국산)";"1마리";"6800";"2022-01";"국내,생물";"2022-01-27";"002";"대형마트";"140000";"중구"
"1721987";"60";"이마트 청계점";"266";"고등어(생물,국산)";"1마리";"0";"2022-01";"미입고";"2022-01-27";"002";"대형마트";"140000";"중구"
"1722005";"199";"서울중앙시장";"305";"사과(부사, 300g)";"1개";"2500";"2022-01";"국내,4개10000";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722006";"199";"서울중앙시장";"284";"배(중품)";"1개";"4000";"2022-01";"국내,신고";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722007";"199";"서울중앙시장";"271";"배추(중간)";"1통";"5000";"2022-01";"국내,1망(3포기)15000";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722008";"199";"서울중앙시장";"133";"무(세척무)";"1개";"2000";"2022-01";"국내,제주";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722009";"199";"서울중앙시장";"309";"양파(1.5kg망)";"1망(1.5kg)";"3500";"2022-01";"국내,1.5kg1망";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722010";"199";"서울중앙시장";"310";"상추(100g)";"100g";"1000";"2022-01";"국내,적상추";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722011";"199";"서울중앙시장";"311";"오이(다다기)";"1개";"900";"2022-01";"국내,다다기";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722012";"199";"서울중앙시장";"118";"호박(인큐베이터),중간";"1개";"2000";"2022-01";"국내,인큐베이터";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722013";"199";"서울중앙시장";"58";"쇠고기(한우,불고기)";"100g";"5200";"2022-01";"국내,불고기";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722014";"199";"서울중앙시장";"99";"돼지고기(생삼겹살)";"100g";"2600";"2022-01";"국내,삼겹살";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722015";"199";"서울중앙시장";"283";"닭고기(육계)";"1마리";"6800";"2022-01";"국내,생닭";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722016";"199";"서울중앙시장";"320";"달걀(30개)";"30개";"6800";"2022-01";"국내,대란";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722017";"199";"서울중앙시장";"260";"조기(냉동,수입산)";"1마리";"4500";"2022-01";"수입,부세조기";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722018";"199";"서울중앙시장";"263";"명태(냉동,국산)";"1마리";"4800";"2022-01";"국내,냉동";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722019";"199";"서울중앙시장";"254";"오징어(생물,국산)";"1마리";"7000";"2022-01";"국내,생물";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722020";"199";"서울중앙시장";"266";"고등어(생물,국산)";"1마리";"3900";"2022-01";"국내,자반1손 7800";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722038";"11";"남대문시장";"305";"사과(부사, 300g)";"1개";"2500";"2022-01";"국내,청송";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722039";"11";"남대문시장";"306";"배(신고, 600g)";"1개";"5000";"2022-01";"국내,신고";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722040";"11";"남대문시장";"271";"배추(중간)";"1통";"5000";"2022-01";"국내,1망(3포기)15000";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722041";"11";"남대문시장";"133";"무(세척무)";"1개";"2000";"2022-01";"국내,제주";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722042";"11";"남대문시장";"309";"양파(1.5kg망)";"1망(1.5kg)";"3500";"2022-01";"국내,1.5kg1망";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722043";"11";"남대문시장";"310";"상추(100g)";"100g";"1000";"2022-01";"국내,적상추";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722044";"11";"남대문시장";"311";"오이(다다기)";"1개";"700";"2022-01";"국내,다다기,1봉3개입2100원";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722045";"11";"남대문시장";"118";"호박(인큐베이터),중간";"1개";"2000";"2022-01";"국내,인큐베이터";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722046";"11";"남대문시장";"58";"쇠고기(한우,불고기)";"100g";"5340";"2022-01";"국내,불고기";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722047";"11";"남대문시장";"99";"돼지고기(생삼겹살)";"100g";"2670";"2022-01";"국내,삼겹살";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722048";"11";"남대문시장";"283";"닭고기(육계)";"1마리";"7200";"2022-01";"국내,생닭";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722049";"11";"남대문시장";"320";"달걀(30개)";"30개";"7000";"2022-01";"국내,특란";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722050";"11";"남대문시장";"260";"조기(냉동,수입산)";"1마리";"5000";"2022-01";"수입,부세조기";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722051";"11";"남대문시장";"263";"명태(냉동,국산)";"1마리";"5000";"2022-01";"국내,냉동";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722052";"11";"남대문시장";"254";"오징어(생물,국산)";"1마리";"7000";"2022-01";"국내,생물";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722053";"11";"남대문시장";"266";"고등어(생물,국산)";"1마리";"4000";"2022-01";"국내,자반1손 8000";"2022-01-27";"001";"전통시장";"140000";"중구"
"1722071";"10";"용문시장";"305";"사과(부사, 300g)";"1개";"1580";"2022-01";"국내산 부사/1팩 5개 7,900원";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722072";"10";"용문시장";"306";"배(신고, 600g)";"1개";"2500";"2022-01";"국내산 신고/1팩 2개 5,000원";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722073";"10";"용문시장";"307";"배추(2.5~3kg)";"1포기";"2500";"2022-01";"국내산 알배추";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722074";"10";"용문시장";"308";"무(1kg)";"1개";"2200";"2022-01";"국내산 세척무";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722075";"10";"용문시장";"309";"양파(1.5kg망)";"1망 1.5kg";"3500";"2022-01";"국내산";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722076";"10";"용문시장";"310";"상추(100g)";"100g";"667";"2022-01";"국내산/1팩 150g 1,000원";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722077";"10";"용문시장";"311";"오이(다다기)";"1개";"1150";"2022-01";"국내산 백오이/1팩 2개 2,300원";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722078";"10";"용문시장";"312";"애호박";"1개";"2300";"2022-01";"국내산 논개";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722079";"10";"용문시장";"131";"쇠고기(한우1등급)";"100g (1+)";"6000";"2022-01";"음성축산/1근 600g (1+) 36,000원";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722080";"10";"용문시장";"202";"돼지고기(생삼겹살)";"100g ";"2500";"2022-01";"대전한돈/1근 600g  15,000원";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722081";"10";"용문시장";"283";"닭고기(육계)";"1마리 1.1kg";"6000";"2022-01";"하림닭";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722082";"10";"용문시장";"171";"달걀(10개)";"10개";"4400";"2022-01";"동남자연란";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722083";"10";"용문시장";"320";"달걀(30개)";"30개";"8500";"2022-01";"건강영양란";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722084";"10";"용문시장";"136";"조기(국산,생물)";"1마리 15cm ";"1250";"2022-01";"국내산 생물 추자도/1팩 8마리 10,000원";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722085";"10";"용문시장";"152";"명태(러시아,냉동)";"1마리 45cm ";"4000";"2022-01";"러시아산 냉동";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722086";"10";"용문시장";"254";"오징어(생물,국산)";"1마리 25cm ";"6000";"2022-01";"국내산 생물/1팩 2마리 12,000원";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722087";"10";"용문시장";"266";"고등어(생물,국산)";"1마리 35cm ";"3500";"2022-01";"국내산 생물";"2022-01-28";"001";"전통시장";"170000";"용산구"
"1722088";"63";"농협 하나로마트 용산점";"50";"사과(부사)";"1개";"3833";"2022-01";"국내산 부사/1팩 3개 11,500원";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722089";"63";"농협 하나로마트 용산점";"276";"배(신고)";"1개";"3833";"2022-01";"국내산 신고/1팩 3개 11,500원";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722090";"63";"농협 하나로마트 용산점";"307";"배추(2.5~3kg)";"1포기";"4300";"2022-01";"대관령원예협동조합";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722091";"63";"농협 하나로마트 용산점";"308";"무(1kg)";"1개";"1490";"2022-01";"국내산 세척무";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722092";"63";"농협 하나로마트 용산점";"309";"양파(1.5kg망)";"1망 1.5kg";"3600";"2022-01";"국내산 신안";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722093";"63";"농협 하나로마트 용산점";"23";"상추";"100g ";"1233";"2022-01";"국내산//1망 150g 1,850원";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722094";"63";"농협 하나로마트 용산점";"311";"오이(다다기)";"1개";"1467";"2022-01";"국내산 다다기/1팩 3개 4,400원";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722095";"63";"농협 하나로마트 용산점";"312";"애호박";"1개";"2200";"2022-01";"진주드림";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722096";"63";"농협 하나로마트 용산점";"58";"쇠고기(한우,불고기)";"100g (1+)";"5480";"2022-01";"부천축산물/1근 600g (1+) 32,880원";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722097";"63";"농협 하나로마트 용산점";"202";"돼지고기(생삼겹살)";"100g ";"2380";"2022-01";"농협목우촌/1근 600g 14,280원";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722098";"63";"농협 하나로마트 용산점";"283";"닭고기(육계)";"1마리 800g ";"5850";"2022-01";"농협목우촌";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722099";"63";"농협 하나로마트 용산점";"171";"달걀(10개)";"10개";"3980";"2022-01";"농협안심신선대란";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722100";"63";"농협 하나로마트 용산점";"320";"달걀(30개)";"30개";"7880";"2022-01";"농혀안심신선특란";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722101";"63";"농협 하나로마트 용산점";"136";"조기(국산,생물)";"1마리 15cm ";"2300";"2022-01";"국내산 생물/1팩 15cm 5마리 11,500원";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722102";"63";"농협 하나로마트 용산점";"152";"명태(러시아,냉동)";"600g ";"2700";"2022-01";"러시안산 토막동태 100g 450/1팩 3000g 13,500원";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722103";"63";"농협 하나로마트 용산점";"254";"오징어(생물,국산)";"1마리 35cm ";"6950";"2022-01";"국내산 생물/1팩 35cm 2마리 13,900원";"2022-01-28";"002";"대형마트";"170000";"용산구"
"1722104";"63";"농협 하나로마트 용산점";"266";"고등어(생물,국산)";"1마리 25cm";"1990";"2022-01";"국내산생물/1팩 25cm 2마리 3,980원";"2022-01-28";"002";"대형마트";"170000";"용산구"
