"일련번호","시장/마트 번호","시장/마트 이름","품목 번호","품목 이름","실판매규격","가격(원)","년도-월","비고","시장유형 구분(시장/마트) 코드","시장유형 구분(시장/마트) 이름","자치구 코드","자치구 이름","점검일자"
297303,270,"성대전통시장",80,"비누 4개입 1개","","8900","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297302,270,"성대전통시장",96,"브로콜리(국산) 1개","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297301,270,"성대전통시장",58,"분유 800g","","30800","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297300,270,"성대전통시장",57,"부침가루 1kg","","2980","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297299,270,"성대전통시장",90,"부추 1단","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297298,270,"성대전통시장",4,"복숭아 1개","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297297,270,"성대전통시장",23,"버섯(새송이버섯) 100g","","2100","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297296,270,"성대전통시장",13,"배추 1포기","","5900","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297295,270,"성대전통시장",3,"배(신고) 1개","","7900","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297294,270,"성대전통시장",84,"바디워시 1000ml 1개","","12800","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297293,270,"성대전통시장",12,"바나나 1송이","","14800","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297292,270,"성대전통시장",71,"밀가루 1kg","","1700","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297291,270,"성대전통시장",92,"미나리 100g","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297290,270,"성대전통시장",14,"무 1개","","2500","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297289,270,"성대전통시장",39,"명태 1마리","","2450","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297288,270,"성대전통시장",101,"멸치액젓 1kg","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297287,270,"성대전통시장",76,"맥주 500ml 1캔","","2350","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297286,270,"성대전통시장",69,"맛김 16팩","","4480","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297285,270,"성대전통시장",63,"만두 1800g","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297284,270,"성대전통시장",54,"마요네즈 500g","","5300","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297283,270,"성대전통시장",45,"마른멸치 100g","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297282,270,"성대전통시장",61,"라면 5개입 1봉","","3750","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297281,270,"성대전통시장",11,"딸기 100g","","2700","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297280,270,"성대전통시장",68,"두부 380g","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297279,270,"성대전통시장",48,"된장 1kg","","5980","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297278,270,"성대전통시장",35,"돼지고기 100g","","2300","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297277,270,"성대전통시장",94,"도라지 100g","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297276,270,"성대전통시장",25,"대파 1kg","","4980","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297275,270,"성대전통시장",32,"당근 1kg","","4500","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297274,270,"성대전통시장",36,"닭고기 1kg","","6900","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297273,270,"성대전통시장",89,"단감 1개(200g)","","1780","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297272,270,"성대전통시장",105,"낙지 1마리","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297271,270,"성대전통시장",102,"꽃게(암게) 1kg","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297270,270,"성대전통시장",31,"깻잎 100g","","3100","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297269,270,"성대전통시장",26,"깐마늘 1kg","","7980","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297268,270,"성대전통시장",7,"귤 10개","","660","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297267,270,"성대전통시장",50,"굵은소금(천일염) 1kg","","5000","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297266,270,"성대전통시장",103,"굴 1kg","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297255,270,"성대전통시장",95,"가지 1개","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297256,270,"성대전통시장",49,"간장 1통","","4980","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297257,270,"성대전통시장",42,"갈치 1마리","","12000","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297258,270,"성대전통시장",19,"감자 1kg","","5500","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297259,270,"성대전통시장",99,"갓 1kg","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297260,270,"성대전통시장",37,"계란 10개","","5400","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297261,270,"성대전통시장",20,"고구마 1kg","","3980","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297262,270,"성대전통시장",41,"고등어 1마리","","3400","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297263,270,"성대전통시장",47,"고추장 1kg","","10500","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297264,270,"성대전통시장",46,"고춧가루(국산) 1kg","","26800","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297265,270,"성대전통시장",60,"국수 900g","","2980","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297352,270,"성대전통시장",72,"햄 340g","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297351,270,"성대전통시장",28,"풋고추 100g","","1980","2023-01","","001","전통시장","590000","동작구","2023-01-23"
297350,270,"성대전통시장",5,"포도(샤인머스켓) 1kg","","0","2023-01","","001","전통시장","590000","동작구","2023-01-23"
10922,232,"창신골목시장",8,"오렌지 1개","","1200","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10921,232,"창신골목시장",7,"귤 10개","","16700","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10920,232,"창신골목시장",89,"단감 1개(200g)","","1200","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10961,232,"창신골목시장",79,"소주 360ml, 1병","","2800","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10960,232,"창신골목시장",76,"우유 1L","","2300","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10959,232,"창신골목시장",75,"","","1550","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10958,232,"창신골목시장",74,"햄 340g","","3100","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10957,232,"창신골목시장",72,"밀가루 1kg","","4900","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10956,232,"창신골목시장",71,"통조림(참치) 150g","","2200","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10955,232,"창신골목시장",65,"컵라면 1개","","2500","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10954,232,"창신골목시장",62,"국수 900g","","1300","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10953,232,"창신골목시장",60,"부침가루 1kg","","4000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10952,232,"창신골목시장",57,"참기름 320ml","","3200","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10951,232,"창신골목시장",56,"식용유 1.8L","","6000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10950,232,"창신골목시장",55,"마요네즈 500g","","8800","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10949,232,"창신골목시장",54,"케찹 500g","","6500","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10948,232,"창신골목시장",53,"식초 1.8L","","3100","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10947,232,"창신골목시장",52,"설탕 1kg","","5400","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10946,232,"창신골목시장",51,"간장 1통","","2500","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10945,232,"창신골목시장",49,"된장 1kg","","10000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10944,232,"창신골목시장",48,"고추장 1kg","","6600","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10943,232,"창신골목시장",47,"","","9800","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10942,232,"창신골목시장",45,"마른멸치 100g","","3500","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10941,232,"창신골목시장",43,"조개(바지락) 1kg","","8000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10940,232,"창신골목시장",41,"고등어 1마리","","7000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10939,232,"창신골목시장",40,"오징어 1마리","","6000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10938,232,"창신골목시장",36,"닭고기 1kg","","7500","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10937,232,"창신골목시장",35,"돼지고기 100g","","2640","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10936,232,"창신골목시장",33,"소고기(국산) 100g","","8000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10935,232,"창신골목시장",31,"깻잎 100g","","2000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10934,232,"창신골목시장",29,"시금치 1단","","2500","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10933,232,"창신골목시장",25,"대파 1kg","","2500","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10932,232,"창신골목시장",24,"토마토 1kg ","","5000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10931,232,"창신골목시장",20,"고구마 1kg","","5000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10930,232,"창신골목시장",19,"감자 1kg","","4000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10929,232,"창신골목시장",18,"애호박 1개","","2000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10928,232,"창신골목시장",17,"오이(다다기) 1개","","625","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10927,232,"창신골목시장",15,"양파 1망","","3500","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10926,232,"창신골목시장",14,"무 1개","","1000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10919,232,"창신골목시장",2,"사과 1개","","1200","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10962,232,"창신골목시장",81,"맥주 500ml 1캔","","1600","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10964,232,"창신골목시장",61,"치약 160g 1개","","4500","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10963,232,"창신골목시장",84,"사이다 1.5L 1병","","8000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10925,232,"창신골목시장",12,"바나나 1송이","","5000","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10924,232,"창신골목시장",11,"딸기 100g","","1200","2023-03","","001","전통시장","110000","종로구","2023-03-27"
10923,232,"창신골목시장",9,"참외 1개","","3340","2023-03","","001","전통시장","110000","종로구","2023-03-27"
15887,233,"백학시장",18,"애호박 1개","","1480","2023-03","","001","전통시장","140000","중구","2023-03-27"
15888,233,"백학시장",19,"호박 1개","","3800","2023-03","","001","전통시장","140000","중구","2023-03-27"
15893,233,"백학시장",31,"시금치 1단","","1000","2023-03","","001","전통시장","140000","중구","2023-03-27"
15895,233,"백학시장",33,"당근 1kg","","8900","2023-03","","001","전통시장","140000","중구","2023-03-27"
15896,233,"백학시장",34,"소고기(국산) 100g","","6500","2023-03","","001","전통시장","140000","중구","2023-03-27"
15897,233,"백학시장",35,"소고기(수입) 100g","","2460","2023-03","","001","전통시장","140000","중구","2023-03-27"
15898,233,"백학시장",36,"돼지고기 100g","","7900","2023-03","","001","전통시장","140000","중구","2023-03-27"
15899,233,"백학시장",40,"닭고기 1kg","","7900","2023-03","","001","전통시장","140000","중구","2023-03-27"
15900,233,"백학시장",44,"새우(흰다리새우) 1kg","","9900","2023-03","","001","전통시장","140000","중구","2023-03-27"
15901,233,"백학시장",45,"새우 1kg","","4000","2023-03","","001","전통시장","140000","중구","2023-03-27"
15902,233,"백학시장",47,"마른멸치 100g","","13900","2023-03","","001","전통시장","140000","중구","2023-03-27"
15903,233,"백학시장",48,"고추장 1kg","","6900","2023-03","","001","전통시장","140000","중구","2023-03-27"
15904,233,"백학시장",49,"된장 1kg","","7950","2023-03","","001","전통시장","140000","중구","2023-03-27"
15905,233,"백학시장",51,"간장 1통","","3100","2023-03","","001","전통시장","140000","중구","2023-03-27"
15906,233,"백학시장",52,"설탕 1kg","","4400","2023-03","","001","전통시장","140000","중구","2023-03-27"
15907,233,"백학시장",53,"식초 1.8L","","2950","2023-03","","001","전통시장","140000","중구","2023-03-27"
15908,233,"백학시장",54,"케찹 500g","","5950","2023-03","","001","전통시장","140000","중구","2023-03-27"
15909,233,"백학시장",55,"마요네즈 500g","","12500","2023-03","","001","전통시장","140000","중구","2023-03-27"
15910,233,"백학시장",56,"식용유 1.8L","","11500","2023-03","","001","전통시장","140000","중구","2023-03-27"
15911,233,"백학시장",57,"참기름 320ml","","3950","2023-03","","001","전통시장","140000","중구","2023-03-27"
15889,233,"백학시장",20,"감자 1kg","","3900","2023-03","","001","전통시장","140000","중구","2023-03-27"
15890,233,"백학시장",24,"고구마 1kg","","5000","2023-03","","001","전통시장","140000","중구","2023-03-27"
15891,233,"백학시장",25,"대파 1kg","","1680","2023-03","","001","전통시장","140000","중구","2023-03-27"
15892,233,"백학시장",29,"파 1단(대파 1kg)","","1480","2023-03","","001","전통시장","140000","중구","2023-03-27"
15884,233,"백학시장",14,"무 1개","","1800","2023-03","","001","전통시장","140000","중구","2023-03-27"
15883,233,"백학시장",13,"배추 1포기","","4500","2023-03","","001","전통시장","140000","중구","2023-03-27"
15882,233,"백학시장",12,"바나나 1송이","","2980","2023-03","","001","전통시장","140000","중구","2023-03-27"
15912,233,"백학시장",59,"부침가루 1kg","","9700","2023-03","","001","전통시장","140000","중구","2023-03-27"
15913,233,"백학시장",60,"치즈 400g","","3950","2023-03","","001","전통시장","140000","중구","2023-03-27"
15914,233,"백학시장",62,"국수 900g","","1400","2023-03","","001","전통시장","140000","중구","2023-03-27"
15915,233,"백학시장",65,"컵라면 1개","","3700","2023-03","","001","전통시장","140000","중구","2023-03-27"
15916,233,"백학시장",71,"통조림(참치) 150g","","2300","2023-03","","001","전통시장","140000","중구","2023-03-27"
15917,233,"백학시장",72,"밀가루 1kg","","5700","2023-03","","001","전통시장","140000","중구","2023-03-27"
15918,233,"백학시장",77,"햄 340g","","600","2023-03","","001","전통시장","140000","중구","2023-03-27"
15919,233,"백학시장",74,"생수 500ml 1병","","3100","2023-03","","001","전통시장","140000","중구","2023-03-27"
15920,233,"백학시장",75,"우유 1L","","1500","2023-03","","001","전통시장","140000","중구","2023-03-27"
15921,233,"백학시장",76,"소주 360ml, 1병","","2300","2023-03","","001","전통시장","140000","중구","2023-03-27"
15922,233,"백학시장",79,"맥주 500ml 1캔","","2950","2023-03","","001","전통시장","140000","중구","2023-03-27"
15923,233,"백학시장",80,"사이다 1.5L 1병","","7800","2023-03","","001","전통시장","140000","중구","2023-03-27"
15894,233,"백학시장",32,"깻잎 100g","","1500","2023-03","","001","전통시장","140000","중구","2023-03-27"
15924,233,"백학시장",83,"비누 4개입 1개","","13500","2023-03","","001","전통시장","140000","중구","2023-03-27"
15925,233,"백학시장",61,"샴푸 680ml 1통","","4900","2023-03","","001","전통시장","140000","중구","2023-03-27"
15885,233,"백학시장",16,"","","1000","2023-03","","001","전통시장","140000","중구","2023-03-27"
15881,233,"백학시장",11,"딸기 100g","","890","2023-03","","001","전통시장","140000","중구","2023-03-27"
15880,233,"백학시장",9,"참외 1개","","1580","2023-03","","001","전통시장","140000","중구","2023-03-27"
15879,233,"백학시장",8,"오렌지 1개","","1200","2023-03","","001","전통시장","140000","중구","2023-03-27"
15878,233,"백학시장",3,"배(신고) 1개","","2630","2023-03","","001","전통시장","140000","중구","2023-03-27"
15886,233,"백학시장",17,"오이(다다기) 1개","","745","2023-03","","001","전통시장","140000","중구","2023-03-27"
15772,238,"성동용답상가시장",39,"명태 1마리","","4000","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17383,239,"행당시장상점가",77,"생수 500ml 1병","","650","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17384,239,"행당시장상점가",51,"설탕 1kg","","2800","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17385,239,"행당시장상점가",33,"소고기(국산) 100g","","11000","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17386,239,"행당시장상점가",34,"소고기(수입) 100g","","2500","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17387,239,"행당시장상점가",50,"굵은소금(천일염) 1kg","","2900","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15773,238,"성동용답상가시장",40,"오징어 1마리","","5000","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17388,239,"행당시장상점가",75,"소주 360ml, 1병","","1550","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17389,239,"행당시장상점가",10,"수박 1통","","25000","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17390,239,"행당시장상점가",29,"시금치 1단","","1980","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17391,239,"행당시장상점가",55,"식용유 1.8L","","8480","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17392,239,"행당시장상점가",52,"식초 1.8L","","4800","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17393,239,"행당시장상점가",15,"양파 1망","","3500","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17394,239,"행당시장상점가",8,"오렌지 1개","","1400","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17395,239,"행당시장상점가",17,"오이(다다기) 1개","","830","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17396,239,"행당시장상점가",74,"우유 1L","","3200","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17397,239,"행당시장상점가",38,"조기 1마리","","4000","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17398,239,"행당시장상점가",66,"즉석밥 210g 3개입","","3730","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17399,239,"행당시장상점가",56,"참기름 320ml","","11500","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17400,239,"행당시장상점가",9,"참외 1개","","3600","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17401,239,"행당시장상점가",62,"컵라면 1개","","1350","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17402,239,"행당시장상점가",53,"케찹 500g","","4400","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17403,239,"행당시장상점가",88,"콜라 1.5L(1병)","","3750","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17404,239,"행당시장상점가",30,"콩 1kg","","9000","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17405,239,"행당시장상점가",21,"콩나물 500g","","2500","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17406,239,"행당시장상점가",24,"토마토 1kg ","","5500","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17407,239,"행당시장상점가",65,"통조림(참치) 150g","","3400","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17408,239,"행당시장상점가",25,"대파 1kg","","2490","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17409,239,"행당시장상점가",72,"","","4800","2023-03","","001","전통시장","200000","성동구","2023-03-27"
17410,239,"행당시장상점가",18,"애호박 1개","","1980","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15809,238,"성동용답상가시장",84,"샴푸 680ml 1통","","9900","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15808,238,"성동용답상가시장",83,"비누 4개입 1개","","13900","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15807,238,"성동용답상가시장",80,"사이다 1.5L 1병","","7650","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15806,238,"성동용답상가시장",79,"콜라 1.8L(1병)","","2850","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15805,238,"성동용답상가시장",88,"콜라 1.5L(1병)","","3750","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15804,238,"성동용답상가시장",76,"소주 360ml, 1병","","2250","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15803,238,"성동용답상가시장",75,"우유 1L","","1480","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15802,238,"성동용답상가시장",74,"생수 500ml 1병","","3150","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15801,238,"성동용답상가시장",77,"햄 340g","","600","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15800,238,"성동용답상가시장",72,"어묵 300g","","3800","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15799,238,"성동용답상가시장",70,"맛김 16팩","","2020","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15798,238,"성동용답상가시장",69,"","","5500","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15797,238,"성동용답상가시장",66,"즉석밥 210g 3개입","","5210","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15796,238,"성동용답상가시장",65,"통조림(참치) 150g","","3950","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15795,238,"성동용답상가시장",63,"만두 1800g","","13930","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15794,238,"성동용답상가시장",62,"컵라면 1개","","1350","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15793,238,"성동용답상가시장",61,"라면 5개입 1봉","","4800","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15792,238,"성동용답상가시장",60,"국수 900g","","4250","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15791,238,"성동용답상가시장",59,"치즈 400g","","11500","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15790,238,"성동용답상가시장",57,"부침가루 1kg","","4150","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15789,238,"성동용답상가시장",56,"참기름 320ml","","12000","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15788,238,"성동용답상가시장",55,"식용유 1.8L","","7450","2023-03","","001","전통시장","200000","성동구","2023-03-27"
15787,238,"성동용답상가시장",54,"마요네즈 500g","","5900","2023-03","","001","전통시장","200000","성동구","2023-03-27"
